#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
sengoku2;Sengoku 2 / Sengoku Denshou 2;mame;;1993;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
sengoku3;Sengoku 3 / Sengoku Densho 2001 (set 1);mame;;2001;Noise Factory / SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
sengoku3a;Sengoku 3 / Sengoku Densho 2001 (set 2);mame;sengoku3;2001;Noise Factory / SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sengoku3;;;4;;;;
tengaij;Sengoku Blade: Sengoku Ace Episode II / Tengai;mame;tengai;1996;Psikyo;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;tengai;;;3;;;;
commandoj;Senjou no Ookami;mame;commando;1985;Capcom;;2;270;joystick (8-way),joystick (8-way);good;1;raster;commando;;;2;;;;
mercsj;Senjou no Ookami II (Japan 900302);mame;mercs;1990;Capcom;;3;270;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;mercs;;;2;;;;
senkyua;Senkyu (Japan, earlier);mame;senkyu;1995;Seibu Kaihatsu;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;senkyu;;;3;;;;
senkyu;Senkyu (Japan, newer);mame;;1995;Seibu Kaihatsu;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
sexyparoa;Sexy Parodius (ver AAA);mame;sexyparo;1996;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;sexyparo;;;3;;;;
sexyparo;Sexy Parodius (ver JAA);mame;;1996;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;konamigx;;;3;;;;
shdancerj;Shadow Dancer (Japan);mame;shdancer;1989;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shdancer;;;3;;;;
shdancer1;Shadow Dancer (US);mame;shdancer;1989;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shdancer;;;3;;;;
shdancer;Shadow Dancer (World);mame;;1989;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
shadfrcej;Shadow Force (Japan, Version 2);mame;shadfrce;1993;Technos Japan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shadfrce;;;6;;;;
shadfrceu;Shadow Force (US, Version 2);mame;shadfrce;1993;Technos Japan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shadfrce;;;6;;;;
shadfrce;Shadow Force (World, Version 3);mame;;1993;Technos Japan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
pgm3in1c100;Shan Liang San He Yi (Flash 3-in-1) (V100 07/13/04 12:09:20);mame;pgm3in1;2004;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;pgm3in1;;;4;;;;
pgm3in1;Shan Liang San He Yi (Flash 3-in-1) (V102 08/23/04 13:03:26);mame;;2004;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;pgm;;;4;;;;
shienryu;Shienryu (JUET 961226 V1.000);mame;;1997;Warashi;;4;270;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;stvbios;;;4;;;;
shinobi1;Shinobi (set 1, System 16A) (FD1094 317-0050);mame;shinobi;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi1d;Shinobi (set 1, System 16A) (bootleg of FD1094 317-0050 set);mame;shinobi;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi2;Shinobi (set 2, System 16B) (FD1094 317-0049);mame;shinobi;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi2d;Shinobi (set 2, System 16B) (bootleg of FD1094 317-0049 set);mame;shinobi;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi3;Shinobi (set 3, System 16B) (MC-8123B 317-0054);mame;shinobi;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi4;Shinobi (set 4, System 16B) (MC-8123B 317-0054);mame;shinobi;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi5;Shinobi (set 5, System 16B) (unprotected);mame;shinobi;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shinobi;Shinobi (set 6, System 16A) (unprotected);mame;;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
shinobi6;Shinobi (set 6, System 16B) (unprotected);mame;shinobi;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shinobi;;;3;;;;
shocktro;Shock Troopers (set 1);mame;;1997;Saurus;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
shocktroa;Shock Troopers (set 2);mame;shocktro;1997;Saurus;;2;0;joystick (8-way),joystick (8-way);good;1;raster;shocktro;;;4;;;;
shocktr2;Shock Troopers - 2nd Squad;mame;;1998;Saurus;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
sidearmsj;Side Arms - Hyper Dyne (Japan, 861128);mame;sidearms;1986;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sidearms;;;3;;;;
sidearmsur1;Side Arms - Hyper Dyne (US, 861128);mame;sidearms;1986;Capcom (Romstar license);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sidearms;;;3;;;;
sidearmsu;Side Arms - Hyper Dyne (US, 861202);mame;sidearms;1986;Capcom (Romstar license);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sidearms;;;3;;;;
sidearms;Side Arms - Hyper Dyne (World, 861129);mame;;1986;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
silentdj;Silent Dragon (Japan);mame;silentd;1992;Taito Corporation;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;silentd;;;3;;;;
silentdu;Silent Dragon (US);mame;silentd;1992;Taito America Corporation;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;silentd;;;3;;;;
silentd;Silent Dragon (World);mame;;1992;Taito Corporation Japan;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
simpsons2pa;The Simpsons (2 Players Asia);mame;simpsons;1991;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpsons2pj;The Simpsons (2 Players Japan);mame;simpsons;1991;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpsons2p;The Simpsons (2 Players World, set 1);mame;simpsons;1991;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpsons2p2;The Simpsons (2 Players World, set 2);mame;simpsons;1991;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpsons2p3;The Simpsons (2 Players World, set 3);mame;simpsons;1991;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpsons4pa;The Simpsons (4 Players Asia);mame;simpsons;1991;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpsons;The Simpsons (4 Players World, set 1);mame;;1991;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
simpsons4pe;The Simpsons (4 Players World, set 2);mame;simpsons;1991;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;simpsons;;;2;;;;
simpbowl;Simpsons Bowling (GQ829 UAA);mame;;2000;Konami;;4;0;joystick (8-way),trackball,joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;konamigv;;chd;3;;;;
sfbonuso2;Skill Fruit Bonus (Version 1.6);mame;sfbonus;2003;Amcoe;;1;0;gambling;good;1;raster;sfbonus;;;9;;;;
sfbonuso;Skill Fruit Bonus (Version 1.7);mame;sfbonus;2003;Amcoe;;1;0;gambling;good;1;raster;sfbonus;;;9;;;;
sfbonusv1;Skill Fruit Bonus (Version 1.9R Dual);mame;sfbonus;2003;Amcoe;;1;0;gambling;good;1;raster;sfbonus;;;9;;;;
sfbonus;Skill Fruit Bonus (Version 1.9R, set 1);mame;;2003;Amcoe;;1;0;gambling;good;1;raster;;;;9;;;;
sfbonusd1;Skill Fruit Bonus (Version 1.9R, set 2);mame;sfbonus;2003;Amcoe;;1;0;gambling;good;1;raster;sfbonus;;;9;;;;
skykidd;Sky Kid (CUS60 version);mame;skykid;1985;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;skykid;;;2;;;;
skykids;Sky Kid (Sipem);mame;skykid;1985;Namco (Sipem license);;2;180;joystick (8-way),joystick (8-way);good;1;raster;skykid;;;2;;;;
skykid;Sky Kid (new version);mame;;1985;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
skykido;Sky Kid (old version);mame;skykid;1985;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;skykid;;;2;;;;
skykiddx;Sky Kid Deluxe (set 1);mame;;1986;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
skykiddxo;Sky Kid Deluxe (set 2);mame;skykiddx;1986;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;skykiddx;;;2;;;;
slapshotj;Slap Shot (Ver 2.2 J);mame;slapshot;1994;Taito Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;slapshot;;;3;;;;
slapshot;Slap Shot (Ver 3.0 O);mame;;1994;Taito Corporation Japan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
smashtv3;Smash T.V. (rev 3.01);mame;smashtv;1990;Williams;;2;0;double joystick,double joystick;good;1;raster;smashtv;;;;;;;
smashtv4;Smash T.V. (rev 4.00);mame;smashtv;1990;Williams;;2;0;double joystick,double joystick;good;1;raster;smashtv;;;;;;;
smashtv5;Smash T.V. (rev 5.00);mame;smashtv;1990;Williams;;2;0;double joystick,double joystick;good;1;raster;smashtv;;;;;;;
smashtv6;Smash T.V. (rev 6.00);mame;smashtv;1990;Williams;;2;0;double joystick,double joystick;good;1;raster;smashtv;;;;;;;
smashtv;Smash T.V. (rev 8.00);mame;;1990;Williams;;2;0;double joystick,double joystick;good;1;raster;;;;;;;;
snowbrosd;Snow Bros. - Nick & Tom (Dooyong license);mame;snowbros;1990;Toaplan (Dooyong license);;2;0;joystick (8-way),joystick (8-way);good;1;raster;snowbros;;;3;;;;
snowbrosj;Snow Bros. - Nick & Tom (Japan);mame;snowbros;1990;Toaplan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;snowbros;;;3;;;;
snowbroswb;Snow Bros. - Nick & Tom (The Winter Bobble hardware bootleg);mame;snowbros;1990;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;snowbros;;;3;;;;
snowbros;Snow Bros. - Nick & Tom (set 1);mame;;1990;Toaplan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
snowbrosa;Snow Bros. - Nick & Tom (set 2);mame;snowbros;1990;Toaplan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;snowbros;;;3;;;;
snowbrosb;Snow Bros. - Nick & Tom (set 3);mame;snowbros;1990;Toaplan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;snowbros;;;3;;;;
snowbrosc;Snow Bros. - Nick & Tom (set 4);mame;snowbros;1990;Toaplan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;snowbros;;;3;;;;
snowbro2;Snow Bros. 2 - With New Elves / Otenki Paradise (Hanafram);mame;;1994;Hanafram;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
snowbro2ny;Snow Bros. 2 - With New Elves / Otenki Paradise (Nyanko);mame;snowbro2;1994;Nyanko;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;snowbro2;;;2;;;;
snowbro2b;Snow Bros. 2 - With New Elves / Otenki Paradise (bootleg, set 1);mame;snowbro2;1998;bootleg;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;snowbro2;;;2;;;;
snowbro2b2;Snow Bros. 2 - With New Elves / Otenki Paradise (bootleg, set 2);mame;snowbro2;1994;bootleg (Q Elec);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;snowbro2;;;2;;;;
socbrawlh;Soccer Brawl (NGH-031);mame;socbrawl;1991;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;socbrawl;;;4;;;;
socbrawl;Soccer Brawl (NGM-031);mame;;1991;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
soldivid;Sol Divide - The Sword Of Darkness;mame;;1997;Psikyo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
soldividk;Sol Divide - The Sword Of Darkness (Korea);mame;soldivid;1997;Psikyo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;soldivid;;;3;;;;
solomonj;Solomon no Kagi (Japan);mame;solomon;1986;Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;solomon;;;2;;;;
solomon;Solomon's Key (US);mame;;1986;Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
mp_sonic;Sonic The Hedgehog (Mega Play);mame;;1993;Sega;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;megaplay;;;3;;;;
mp_soni2;Sonic The Hedgehog 2 (Mega Play);mame;;1993;Sega;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;megaplay;;;3;;;;
sfight;Sonic the Fighters (Japan);mame;schamp;1996;Sega;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;schamp;;;3;;;;
sstriker;Sorcer Striker;mame;;1993;Raizing;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
sstrikerk;Sorcer Striker (Korea);mame;sstriker;1993;Raizing (Unite Trading license);;2;270;joystick (8-way),joystick (8-way);good;1;raster;sstriker;;;3;;;;
sokyugrt;Soukyugurentai / Terra Diver (JUET 960821 V1.000);mame;;1996;Raizing / Eighting;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;stvbios;;;4;;;;
soulclbrja;Soul Calibur (Japan, SOC11/VER.A2);mame;soulclbr;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;soulclbr;;;6;;;;
soulclbrjb;Soul Calibur (Japan, SOC11/VER.B);mame;soulclbr;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;soulclbr;;;6;;;;
soulclbrjc;Soul Calibur (Japan, SOC11/VER.C);mame;soulclbr;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;soulclbr;;;6;;;;
soulclbrub;Soul Calibur (US, SOC13/VER.B);mame;soulclbr;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;soulclbr;;;6;;;;
soulclbruc;Soul Calibur (US, SOC13/VER.C);mame;soulclbr;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;soulclbr;;;6;;;;
soulclbrwb;Soul Calibur (World, SOC14/VER.B);mame;soulclbr;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;soulclbr;;;6;;;;
soulclbr;Soul Calibur (World, SOC14/VER.C);mame;;1998;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;6;;;;
souledgeja;Soul Edge (Japan, SO1/VER.A);mame;souledge;1995;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;souledge;;;4;;;;
souledgeua;Soul Edge (US, SO3/VER.A);mame;souledge;1995;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;souledge;;;4;;;;
souledgea;Soul Edge (World, SO2/VER.A);mame;souledge;1995;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;souledge;;;4;;;;
souledge;Soul Edge Ver. II (Asia, SO4/VER.C);mame;;1996;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
souledgeuc;Soul Edge Ver. II (US, SO3/VER.C);mame;souledge;1995;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;souledge;;;4;;;;
esbattle;Space Battle (Entex);mame;;1979;Entex;;2;;only_buttons,only_buttons;good;0;;;;;3;;;;
spacduel0;Space Duel (prototype);mame;spacduel;1980;Atari;;2;0;joystick (2-way),joystick (2-way);good;1;vector;spacduel;;;3;;;;
spacduel1;Space Duel (version 1);mame;spacduel;1980;Atari;;2;0;joystick (2-way),joystick (2-way);good;1;vector;spacduel;;;3;;;;
spacduel;Space Duel (version 2);mame;;1980;Atari;;2;0;joystick (2-way),joystick (2-way);good;1;vector;;;;3;;;;
sharrier1;Space Harrier (8751 315-5163);mame;sharrier;1985;Sega;;1;0;joystick (analog);good;1;raster;sharrier;;;3;;;;
sharrier;Space Harrier (Rev A, 8751 315-5163A);mame;;1985;Sega;;1;0;joystick (analog);good;1;raster;;;;3;;;;
spcinv95u;Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5A 1995/06/14);mame;spcinv95;1995;Taito America Corporation;;4;270;joystick (8-way),dial,joystick (8-way),dial,joystick (8-way),joystick (8-way);imperfect;1;raster;spcinv95;;;4;;;;
spcinv95;Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14);mame;;1995;Taito Corporation Japan;;4;270;joystick (8-way),dial,joystick (8-way),dial,joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
invadersem;Space Invaders (Electromar, Spanish);mame;invaders;19??;Electromar;;2;270;joystick (2-way),joystick (2-way);good;1;raster;invaders;;;1;;;;
invaders;Space Invaders / Space Invaders M;mame;;1978;Taito / Midway;;2;270;joystick (2-way),joystick (2-way);good;1;raster;;;;1;;;;
spacedxo;Space Invaders DX (Japan, v2.0);mame;spacedx;1994;Taito Corporation;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;spacedx;;;3;;;;
spacedxj;Space Invaders DX (Japan, v2.1);mame;spacedx;1994;Taito Corporation;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;spacedx;;;3;;;;
spacedx;Space Invaders DX (US, v2.1);mame;;1994;Taito Corporation;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
invadpt2br;Space Invaders Part II (Brazil);mame;invadpt2;1979;Taito do Brasil;;2;270;joystick (2-way),joystick (2-way);imperfect;1;raster;invadpt2;;;1;;;;
invadpt2;Space Invaders Part II (Taito, bigger ROMs);mame;;1979;Taito;;2;270;joystick (2-way),joystick (2-way);imperfect;1;raster;;;;1;;;;
invadpt2a;Space Invaders Part II (Taito, smaller ROMs);mame;invadpt2;1979;Taito;;2;270;joystick (2-way),joystick (2-way);imperfect;1;raster;invadpt2;;;1;;;;
panicger;Space Panic (German);mame;panic;1980;Universal (ADP Automaten license);;2;270;joystick (4-way),joystick (4-way);imperfect;1;raster;panic;;;2;;;;
panich;Space Panic (harder);mame;panic;1980;Universal;;2;270;joystick (4-way),joystick (4-way);imperfect;1;raster;panic;;;2;;;;
panic2;Space Panic (set 2);mame;panic;1980;Universal;;2;270;joystick (4-way),joystick (4-way);imperfect;1;raster;panic;;;2;;;;
panic3;Space Panic (set 3);mame;panic;1980;Universal;;2;270;joystick (4-way),joystick (4-way);imperfect;1;raster;panic;;;2;;;;
panic;Space Panic (version E);mame;;1980;Universal;;2;270;joystick (4-way),joystick (4-way);imperfect;1;raster;;;;2;;;;
scij;Special Criminal Investigation (Japan);mame;sci;1989;Taito Corporation;;1;0;paddle;imperfect;1;raster;sci;;;5;;;;
sciu;Special Criminal Investigation (US);mame;sci;1989;Taito America Corporation;;1;0;paddle;imperfect;1;raster;sci;;;5;;;;
sci;Special Criminal Investigation (World set 1);mame;;1989;Taito Corporation Japan;;1;0;paddle;imperfect;1;raster;;;;5;;;;
scia;Special Criminal Investigation (World set 2);mame;sci;1989;Taito Corporation Japan;;1;0;paddle;imperfect;1;raster;sci;;;5;;;;
speedspn;Speed Spin;mame;;1994;TCH;;2;180;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
spelunkr;Spelunker;mame;;1985;Irem (licensed from Broderbund);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
spelunkrj;Spelunker (Japan);mame;spelunkr;1985;Irem (licensed from Broderbund);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;spelunkr;;;2;;;;
spidmanj;Spider-Man: The Videogame (Japan);mame;spidman;1991;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;spidman;;;2;;;;
spidmanu;Spider-Man: The Videogame (US, Rev A);mame;spidman;1991;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;spidman;;;2;;;;
spidman;Spider-Man: The Videogame (World);mame;;1991;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
spinmast;Spin Master / Miracle Adventure;mame;;1993;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
splatterj;Splatter House (Japan, SH1);mame;splatter;1988;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;splatter;;;3;;;;
splatter;Splatter House (World, new version (SH3));mame;;1988;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
splatter2;Splatter House (World, old version (SH2));mame;splatter;1988;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;splatter;;;3;;;;
sfish2j;Sport Fishing 2 (J 951201 V1.100);mame;sfish2;1995;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;sfish2;;chd;4;;;;
sfish2;Sport Fishing 2 (UET 951106 V1.10e);mame;;1995;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;;;chd;4;;;;
ar_spot;Spot (Arcadia, V 2.0);mame;;1990;Arcadia Systems;;2;0;joystick (8-way),joystick (8-way);good;1;raster;ar_bios;;;2;;;;
spyhunt;Spy Hunter;mame;;1983;Bally Midway;;1;90;paddle,pedal;good;1;raster;;;;5;;;;
spyhuntp;Spy Hunter (Playtronic license);mame;spyhunt;1983;Bally Midway (Playtronic license);;1;90;paddle,pedal;good;1;raster;spyhunt;;;5;;;;
spyhuntsp;Spy Hunter (Spain, Recreativos Franco S.A., Bally Midway license);mame;spyhunt;1985;Recreativos Franco S.A. (Bally Midway license);;1;90;paddle,pedal;good;1;raster;spyhunt;;;5;;;;
spyhuntpr;Spy Hunter (Spain, Recreativos Franco S.A., Tecfri PCB);mame;spyhunt;1985;bootleg (Recreativos Franco S.A. license, Tecfri);;1;90;paddle,pedal;preliminary;1;raster;spyhunt;;;5;;;;
spyhunt2a;Spy Hunter II (rev 1);mame;spyhunt2;1987;Bally Midway;;2;0;paddle,pedal,paddle,pedal;good;1;raster;spyhunt2;;;7;;;;
spyhunt2;Spy Hunter II (rev 2);mame;;1987;Bally Midway;;2;0;paddle,pedal,paddle,pedal;good;1;raster;;;;7;;;;
stakwin2;Stakes Winner 2;mame;;1996;Saurus;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
starcase;Star Castle (Mottoeis);mame;starcas;1980;Cinematronics (Mottoeis license);;1;180;joystick (2-way);good;1;vector;starcas;;;2;;;;
starcasc;Star Castle (cocktail);mame;starcas;1980;Cinematronics;;2;180;joystick (2-way),joystick (2-way);good;1;vector;starcas;;;2;;;;
starcas1;Star Castle (older);mame;starcas;1980;Cinematronics;;1;180;joystick (2-way);good;1;vector;starcas;;;2;;;;
starcasp;Star Castle (prototype);mame;starcas;1980;Cinematronics;;1;180;joystick (2-way);good;1;vector;starcas;;;2;;;;
starcas;Star Castle (version 3);mame;;1980;Cinematronics;;1;180;joystick (2-way);good;1;vector;;;;2;;;;
stargladj;Star Gladiator Episode I: Final Crusade (Japan 960627);mame;starglad;1996;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;starglad;;;6;;;;
starglad;Star Gladiator Episode I: Final Crusade (USA 960627);mame;;1996;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh1000c;;;6;;;;
startrek;Star Trek;mame;;1982;Sega;;1;180;dial;good;1;vector;;;;4;;;;
starwars;Star Wars (set 1);mame;;1983;Atari;;1;0;joystick (analog);good;1;vector;;;;4;;;;
starwars1;Star Wars (set 2);mame;starwars;1983;Atari;;1;0;joystick (analog);good;1;vector;starwars;;;4;;;;
starwarso;Star Wars (set 3);mame;starwars;1983;Atari;;1;0;joystick (analog);good;1;vector;starwars;;;4;;;;
stargate;Stargate;mame;;1981;Williams / Vid Kidz;;1;0;joystick (vertical2-way);good;1;raster;;;;6;;;;
stonebal2o;Stone Ball (2 Players, v1-20 21/10/1994);mame;stonebal;1994;Art & Magic;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;stonebal;;;3;;;;
stonebal2;Stone Ball (2 Players, v1-20 7/11/1994);mame;stonebal;1994;Art & Magic;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;stonebal;;;3;;;;
stonebal;Stone Ball (4 Players, v1-20 13/12/1994);mame;;1994;Art & Magic;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
stmbladej;Storm Blade (Japan);mame;stmblade;1996;Visco;;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;stmblade;;;3;;;;
stmblade;Storm Blade (US);mame;;1996;Visco;;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
sflush;Straight Flush;mame;;1979;Taito;;1;270;paddle;preliminary;1;raster;;;;;;;;
sfj;Street Fighter (Japan) (protected);mame;sf;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfjbl;Street Fighter (Japan, bootleg);mame;sf;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfjan;Street Fighter (Japan, pneumatic buttons);mame;sf;1987;Capcom;;2;0;joystick (8-way),pedal,joystick (8-way),pedal;good;1;raster;sf;;;;;;;
sf;Street Fighter (US, set 1);mame;;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sfua;Street Fighter (US, set 2) (protected);mame;sf;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfw;Street Fighter (World) (protected);mame;sf;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfan;Street Fighter (World, pneumatic buttons);mame;sf;1987;Capcom;;2;0;joystick (8-way),pedal,joystick (8-way),pedal;good;1;raster;sf;;;;;;;
