#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
hcastlea;Haunted Castle (set 2);mame0.37b5;hcastle;1988;Konami;;;;;;0;;hcastle;;;;;;;
headonb;Head On (1 player);mame0.37b5;headon;1979;Gremlin;;;;;;0;;headon;;;;;;;
headon;Head On (2 players);mame0.37b5;;1979;Gremlin;;;;;;0;;;;;;;;;
headon2;Head On 2;mame0.37b5;;1979;Sega;;;;;;0;;;;;;;;;
hbarrel;Heavy Barrel (US);mame0.37b5;;1987;Data East USA;;;;;;0;;;;;;;;;
hbarrelw;Heavy Barrel (World);mame0.37b5;hbarrel;1987;Data East Corporation;;;;;;0;;hbarrel;;;;;;;
hvymetal;Heavy Metal;mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
hwchamp;Heavyweight Champ;mame0.37b5;;1987;Sega;;;;;;0;;;;;;;;;
heberpop;Hebereke no Popoon (Japan);mame0.37b5;;1994;Sunsoft / Atlus;;;;;;0;;;;;;;;;
heiankyo;Heiankyo Alien;mame0.37b5;;1979;Denki Onkyo;;;;;;0;;;;;;;;;
helifira;HeliFire (revision A);mame0.37b5;helifire;1980;Nintendo;;;;;;0;;helifire;;;;;;;
helifire;HeliFire (revision B);mame0.37b5;;1980;Nintendo;;;;;;0;;;;;;;;;
hellfire;Hellfire;mame0.37b5;;1989;Toaplan (Taito license);;;;;;0;;;;;;;;;
herbiedk;Herbie at the Olympics (DK conversion);mame0.37b5;;1984;CVS;;;;;;0;;;;;;;;;
hexa;Hexa;mame0.37b5;;;D. R. Korea;;;;;;0;;;;;;;;;
hiimpact;High Impact Football (rev LA3 12/27/90);mame0.37b5;;1990;Williams;;;;;;0;;;;;;;;;
hwrace;High Way Race;mame0.37b5;;1983;Taito Corporation;;;;;;0;;;;;;;;;
hippodrm;Hippodrome (US);mame0.37b5;;1989;Data East USA;;;;;;0;;;;;;;;;
hishouza;Hishou Zame (Japan);mame0.37b5;fshark;1987;[Toaplan] Taito Corporation;;;;;;0;;fshark;;;;;;;
hitnmis2;Hit 'n Miss (version 2.0);mame0.37b5;hitnmiss;1987;Exidy;;;;;;0;;hitnmiss;;;;;;;
hitnmiss;Hit 'n Miss (version 3.0);mame0.37b5;;1987;Exidy;;;;;;0;;;;;;;;;
hitice;Hit the Ice (US);mame0.37b5;;1990;Williams;;;;;;0;;;;;;;;;
hoccer;Hoccer (set 1);mame0.37b5;;1983;Eastern Micro Electronics, Inc.;;;;;;0;;;;;;;;;
hoccer2;Hoccer (set 2);mame0.37b5;hoccer;1983;Eastern Micro Electronics, Inc.;;;;;;0;;hoccer;;;;;;;
homo;Homo;mame0.37b5;goindol;1987;bootleg;;;;;;0;;goindol;;;;;;;
hooku;Hook (US);mame0.37b5;hook;1992;Irem America;;;;;;0;;hook;;;;;;;
hook;Hook (World);mame0.37b5;;1992;Irem;;;;;;0;;;;;;;;;
hopprobo;Hopper Robo;mame0.37b5;;1983;Sega;;;;;;0;;;;;;;;;
hopmappy;Hopping Mappy;mame0.37b5;;1986;Namco;;;;;;0;;;;;;;;;
hotchase;Hot Chase;mame0.37b5;;1988;Konami;;;;;;0;;;;;;;;;
hotshock;Hot Shocker;mame0.37b5;;1982;E.G. Felaco;;;;;;0;;;;;;;;;
hunchbkd;Hunchback (Donkey Kong conversion);mame0.37b5;;1983;Century;;;;;;0;;;;;;;;;
hunchbks;Hunchback (Scramble hardware);mame0.37b5;hunchbkd;1983;Century;;;;;;0;;hunchbkd;;;;;;;
hustle;Hustle;mame0.37b5;;1977;Gremlin;;;;;;0;;;;;;;;;
hydra;Hydra;mame0.37b5;;1990;Atari Games;;;;;;0;;;;;;;;;
hydrap;Hydra (prototype);mame0.37b5;hydra;1990;Atari Games;;;;;;0;;hydra;;;;;;;
hyprolym;Hyper Olympic;mame0.37b5;trackfld;1983;Konami;;;;;;0;;trackfld;;;;;;;
hyprolyb;Hyper Olympic (bootleg);mame0.37b5;trackfld;1983;bootleg;;;;;;0;;trackfld;;;;;;;
hpolym84;Hyper Olympics '84;mame0.37b5;hyperspt;1984;Konami;;;;;;0;;hyperspt;;;;;;;
hyperspt;Hyper Sports;mame0.37b5;;1984;Konami (Centuri license);;;;;;0;;;;;;;;;
hypsptsp;Hyper Sports Special (Japan);mame0.37b5;88games;1988;Konami;;;;;;0;;88games;;;;;;;
imsorryj;I'm Sorry (Japan);mame0.37b5;imsorry;1985;Coreland / Sega;;;;;;0;;imsorry;;;;;;;
imsorry;I'm Sorry (US);mame0.37b5;;1985;Coreland / Sega;;;;;;0;;;;;;;;;
irobot;I, Robot;mame0.37b5;;1983;Atari;;;;;;0;;;;;;;;;
iganinju;Iga Ninjyutsuden (Japan);mame0.37b5;;1988;Jaleco;;;;;;0;;;;;;;;;
ikari3;Ikari III - The Rescue;mame0.37b5;;1989;SNK;;;;;;0;;;;;;;;;
ikarijpb;Ikari Warriors (Japan bootleg);mame0.37b5;ikari;1986;bootleg;;;;;;0;;ikari;;;;;;;
ikarijp;Ikari Warriors (Japan);mame0.37b5;ikari;1986;SNK;;;;;;0;;ikari;;;;;;;
ikari;Ikari Warriors (US);mame0.37b5;;1986;SNK;;;;;;0;;;;;;;;;
imgfight;Image Fight (Japan);mame0.37b5;;1988;Irem;;;;;;0;;;;;;;;;
inthuntu;In The Hunt (US);mame0.37b5;inthunt;1993;Irem America;;;;;;0;;inthunt;;;;;;;
inthunt;In The Hunt (World);mame0.37b5;;1993;Irem;;;;;;0;;;;;;;;;
indytemp;Indiana Jones and the Temple of Doom (set 1);mame0.37b5;;1985;Atari Games;;;;;;0;;;;;;;;;
indytem2;Indiana Jones and the Temple of Doom (set 2);mame0.37b5;indytemp;1985;Atari Games;;;;;;0;;indytemp;;;;;;;
indytem3;Indiana Jones and the Temple of Doom (set 3);mame0.37b5;indytemp;1985;Atari Games;;;;;;0;;indytemp;;;;;;;
indytem4;Indiana Jones and the Temple of Doom (set 4);mame0.37b5;indytemp;1985;Atari Games;;;;;;0;;indytemp;;;;;;;
inferno;Inferno;mame0.37b5;;1984;Williams;;;;;;0;;;;;;;;;
insector;Insector (prototype);mame0.37b5;;1982;Gottlieb;;;;;;0;;;;;;;;;
insectx;Insector X (World);mame0.37b5;;1989;Taito Corporation Japan;;;;;;0;;;;;;;;;
intrepid;Intrepid (set 1);mame0.37b5;;1983;Nova Games Ltd.;;;;;;0;;;;;;;;;
intrepi2;Intrepid (set 2);mame0.37b5;intrepid;1983;Nova Games Ltd.;;;;;;0;;intrepid;;;;;;;
invrvnge;Invader's Revenge;mame0.37b5;;;Zenitone Microsec;;;;;;0;;;;;;;;;
invrvnga;Invader's Revenge (Dutchford);mame0.37b5;invrvnge;;Zenitone Microsec (Dutchford license);;;;;;0;;invrvnge;;;;;;;
invinco;Invinco;mame0.37b5;;1979;Sega;;;;;;0;;;;;;;;;
invds;Invinco / Deep Scan;mame0.37b5;;1979;Sega;;;;;;0;;;;;;;;;
invho2;Invinco / Head On 2;mame0.37b5;;1979;Sega;;;;;;0;;;;;;;;;
ironhors;Iron Horse;mame0.37b5;;1986;Konami;;;;;;0;;;;;;;;;
offroad;Ironman Stewart's Super Off-Road;mame0.37b5;;1989;Leland Corp.;;;;;;0;;;;;;;;;
offroadt;Ironman Stewart's Super Off-Road Track Pack;mame0.37b5;;1989;Leland Corp.;;;;;;0;;;;;;;;;
jackrabt;Jack Rabbit (set 1);mame0.37b5;;1984;Zaccaria;;;;;;0;;;;;;;;;
jackrab2;Jack Rabbit (set 2);mame0.37b5;jackrabt;1984;Zaccaria;;;;;;0;;jackrabt;;;;;;;
jackrabs;Jack Rabbit (special);mame0.37b5;jackrabt;1984;Zaccaria;;;;;;0;;jackrabt;;;;;;;
jack;Jack the Giantkiller (set 1);mame0.37b5;;1982;Cinematronics;;;;;;0;;;;;;;;;
jack2;Jack the Giantkiller (set 2);mame0.37b5;jack;1982;Cinematronics;;;;;;0;;jack;;;;;;;
jack3;Jack the Giantkiller (set 3);mame0.37b5;jack;1982;Cinematronics;;;;;;0;;jack;;;;;;;
jackal;Jackal (World);mame0.37b5;;1986;Konami;;;;;;0;;;;;;;;;
zaxxonb;Jackson;mame0.37b5;zaxxon;1982;bootleg;;;;;;0;;zaxxon;;;;;;;
jailbrek;Jail Break;mame0.37b5;;1986;Konami;;;;;;0;;;;;;;;;
jspecter;Jatre Specter;mame0.37b5;invaders;1979;Jatre;;;;;;0;;invaders;;;;;;;
joemac;Joe & Mac (Japan);mame0.37b5;cninja;1991;Data East Corporation;;;;;;0;;cninja;;;;;;;
teamqb;John Elway's Team Quarterback;mame0.37b5;;1988;Leland Corp.;;;;;;0;;;;;;;;;
teamqb2;John Elway's Team Quarterback (set 2);mame0.37b5;teamqb;1988;Leland Corp.;;;;;;0;;teamqb;;;;;;;
journey;Journey;mame0.37b5;;1983;Bally Midway;;;;;;0;;;;;;;;;
joustr;Joust (Solid Red label);mame0.37b5;joust;1982;Williams;;;;;;0;;joust;;;;;;;
joust;Joust (White/Green label);mame0.37b5;;1982;Williams;;;;;;0;;;;;;;;;
joustwr;Joust (White/Red label);mame0.37b5;joust;1982;Williams;;;;;;0;;joust;;;;;;;
joust2;Joust 2 - Survival of the Fittest (set 1);mame0.37b5;;1986;Williams;;;;;;0;;;;;;;;;
joyfulr;Joyful Road (US);mame0.37b5;;1983;SNK;;;;;;0;;;;;;;;;
jrpacman;Jr. Pac-Man;mame0.37b5;;1983;Bally Midway;;;;;;0;;;;;;;;;
jumpbug;Jump Bug;mame0.37b5;;1981;Rock-ola;;;;;;0;;;;;;;;;
jumpbugb;Jump Bug (bootleg);mame0.37b5;jumpbug;1981;bootleg;;;;;;0;;jumpbug;;;;;;;
jumpcoas;Jump Coaster;mame0.37b5;;1983;Kaneko;;;;;;0;;;;;;;;;
jumpshot;Jump Shot;mame0.37b5;;;<unknown>;;;;;;0;;;;;;;;;
jumping;Jumping;mame0.37b5;rainbow;1989;bootleg;;;;;;0;;rainbow;;;;;;;
jjack;Jumping Jack;mame0.37b5;;1984;Universal;;;;;;0;;;;;;;;;
jungleh;Jungle Hunt (US);mame0.37b5;junglek;1982;Taito America Corporation;;;;;;0;;junglek;;;;;;;
junglek;Jungle King (Japan);mame0.37b5;;1982;Taito Corporation;;;;;;0;;;;;;;;;
junglkj2;Jungle King (Japan, earlier);mame0.37b5;junglek;1982;Taito Corporation;;;;;;0;;junglek;;;;;;;
jungler;Jungler;mame0.37b5;;1981;Konami;;;;;;0;;;;;;;;;
junglers;Jungler (Stern);mame0.37b5;jungler;1981;[Konami] (Stern license);;;;;;0;;jungler;;;;;;;
junofrst;Juno First;mame0.37b5;;1983;Konami;;;;;;0;;;;;;;;;
junofstg;Juno First (Gottlieb);mame0.37b5;junofrst;1983;Konami (Gottlieb license);;;;;;0;;junofrst;;;;;;;
janshin;Jyanshin Densetsu - Quest of Jongmaster;mame0.37b5;;1994;Aicom;;;;;;0;;neogeo;;;;;;;
jyuohki;Jyuohki (Japan);mame0.37b5;altbeast;1988;Sega;;;;;;0;;altbeast;;;;;;;
kabukikl;Kabuki Klash - Far East of Eden / Tengai Makyou Shinden - Far East of Eden;mame0.37b5;;1995;Hudson;;;;;;0;;neogeo;;;;;;;
kagekij;Kageki (Japan);mame0.37b5;kageki;1988;Taito Corporation;;;;;;0;;kageki;;;;;;;
kageki;Kageki (US);mame0.37b5;;1988;Taito America Corporation (Romstar license);;;;;;0;;;;;;;;;
yanchamr;Kaiketsu Yanchamaru (Japan);mame0.37b5;kidniki;1986;Irem;;;;;;0;;kidniki;;;;;;;
kaiteids;Kaitei Daisensou (Japan);mame0.37b5;inthunt;1993;Irem;;;;;;0;;inthunt;;;;;;;
kaitei;Kaitei Takara Sagashi;mame0.37b5;;1980;K.K. Tokki;;;;;;0;;;;;;;;;
kaitein;Kaitei Takara Sagashi (Namco);mame0.37b5;kaitei;1980;Namco;;;;;;0;;kaitei;;;;;;;
kamikaze;Kamikaze;mame0.37b5;astinvad;1979;Leijac Corporation;;;;;;0;;astinvad;;;;;;;
kangaroo;Kangaroo;mame0.37b5;;1982;Sun Electronics;;;;;;0;;;;;;;;;
kangaroa;Kangaroo (Atari);mame0.37b5;kangaroo;1982;[Sun Electronics] (Atari license);;;;;;0;;kangaroo;;;;;;;
kangarob;Kangaroo (bootleg);mame0.37b5;kangaroo;1982;bootleg;;;;;;0;;kangaroo;;;;;;;
kaos;Kaos;mame0.37b5;;1981;GamePlan;;;;;;0;;;;;;;;;
karatblu;Karate Blazers (US);mame0.37b5;karatblz;1991;Video System Co.;;;;;;0;;karatblz;;;;;;;
karatblz;Karate Blazers (World?);mame0.37b5;;1991;Video System Co.;;;;;;0;;;;;;;;;
kchampvs;Karate Champ (US VS version);mame0.37b5;kchamp;1984;Data East USA;;;;;;0;;kchamp;;;;;;;
kchamp;Karate Champ (US);mame0.37b5;;1984;Data East USA;;;;;;0;;;;;;;;;
karatedo;Karate Dou (Japan);mame0.37b5;kchamp;1984;Data East Corporation;;;;;;0;;kchamp;;;;;;;
karnovj;Karnov (Japan);mame0.37b5;karnov;1987;Data East Corporation;;;;;;0;;karnov;;;;;;;
karnov;Karnov (US);mame0.37b5;;1987;Data East USA;;;;;;0;;;;;;;;;
karnovr;Karnov's Revenge / Fighter's History Dynamite;mame0.37b5;;1994;Data East Corporation;;;;;;0;;neogeo;;;;;;;
kikikai;KiKi KaiKai;mame0.37b5;;1986;Taito Corporation;;;;;;0;;;;;;;;;
kicka;Kick (cocktail);mame0.37b5;kick;1981;Midway;;;;;;0;;kick;;;;;;;
kick;Kick (upright);mame0.37b5;;1981;Midway;;;;;;0;;;;;;;;;
kickoff;Kick Off (Japan);mame0.37b5;;1988;Jaleco;;;;;;0;;;;;;;;;
kickridr;Kick Rider;mame0.37b5;;1984;Universal;;;;;;0;;;;;;;;;
kikstart;Kick Start Wheelie King;mame0.37b5;;1984;Taito Corporation;;;;;;0;;;;;;;;;
kicknrun;Kick and Run;mame0.37b5;;1986;Taito Corporation;;;;;;0;;;;;;;;;
kicker;Kicker;mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
kidniki;Kid Niki - Radical Ninja (US);mame0.37b5;;1986;Irem (Data East USA license);;;;;;0;;;;;;;;;
killcom;Killer Comet;mame0.37b5;;1980;GamePlan (Centuri license);;;;;;0;;;;;;;;;
kingbalj;King & Balloon (Japan);mame0.37b5;kingball;1980;Namco;;;;;;0;;kingball;;;;;;;
kingball;King & Balloon (US);mame0.37b5;;1980;Namco;;;;;;0;;;;;;;;;
kingofb;King of Boxer (English);mame0.37b5;;1985;Woodplace Inc.;;;;;;0;;;;;;;;;
kotm;King of the Monsters;mame0.37b5;;1991;SNK;;;;;;0;;neogeo;;;;;;;
kotm2;King of the Monsters 2 - The Next Thing;mame0.37b5;;1992;SNK;;;;;;0;;neogeo;;;;;;;
kizuna;Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle;mame0.37b5;;1996;SNK;;;;;;0;;neogeo;;;;;;;
klaxj;Klax (Japan);mame0.37b5;klax;1989;Atari Games;;;;;;0;;klax;;;;;;;
klax;Klax (set 1);mame0.37b5;;1989;Atari Games;;;;;;0;;;;;;;;;
klax2;Klax (set 2);mame0.37b5;klax;1989;Atari Games;;;;;;0;;klax;;;;;;;
klax3;Klax (set 3);mame0.37b5;klax;1989;Atari Games;;;;;;0;;klax;;;;;;;
knightsj;Knights of the Round (Japan);mame0.37b5;knights;1991;Capcom;;;;;;0;;knights;;;;;;;
knights;Knights of the Round (World);mame0.37b5;;1991;Capcom;;;;;;0;;;;;;;;;
knockout;Knock Out !!;mame0.37b5;triplep;1982;KKK;;;;;;0;;triplep;;;;;;;
kbash;Knuckle Bash;mame0.37b5;;1993;Toaplan;;;;;;0;;;;;;;;;
kodure;Kodure Ookami (Japan);mame0.37b5;;1987;Nichibutsu;;;;;;0;;;;;;;;;
rockragj;Koi no Hotrock (Japan);mame0.37b5;rockrage;1986;Konami;;;;;;0;;rockrage;;;;;;;
konami88;Konami '88;mame0.37b5;88games;1988;Konami;;;;;;0;;88games;;;;;;;
konamigt;Konami GT;mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
rf2;Konami RF2 - Red Fighter;mame0.37b5;konamigt;1985;Konami;;;;;;0;;konamigt;;;;;;;
legofair;Koukuu Kihei Monogatari - The Legend of Air Cavalry;mame0.37b5;chopper;1988;SNK;;;;;;0;;chopper;;;;;;;
kroozr;Kozmik Kroozr;mame0.37b5;;1982;Bally Midway;;;;;;0;;;;;;;;;
kram;Kram (set 1);mame0.37b5;;1982;Taito America Corporation;;;;;;0;;;;;;;;;
kram2;Kram (set 2);mame0.37b5;kram;1982;Taito America Corporation;;;;;;0;;kram;;;;;;;
krull;Krull;mame0.37b5;;1983;Gottlieb;;;;;;0;;;;;;;;;
kuhga;Kuhga - Operation Code 'Vapor Trail' (Japan revision 3);mame0.37b5;vaportra;1989;Data East Corporation;;;;;;0;;vaportra;;;;;;;
kungfum;Kung Fu Master;mame0.37b5;;1984;Irem;;;;;;0;;;;;;;;;
kungfud;Kung Fu Master (Data East);mame0.37b5;kungfum;1984;Irem (Data East license);;;;;;0;;kungfum;;;;;;;
kungfub;Kung Fu Master (bootleg set 1);mame0.37b5;kungfum;1984;bootleg;;;;;;0;;kungfum;;;;;;;
kungfub2;Kung Fu Master (bootleg set 2);mame0.37b5;kungfum;1984;bootleg;;;;;;0;;kungfum;;;;;;;
brkthruj;Kyohkoh-Toppa (Japan);mame0.37b5;brkthru;1986;Data East Corporation;;;;;;0;;brkthru;;;;;;;
kyros;Kyros;mame0.37b5;;1987;World Games Inc;;;;;;0;;;;;;;;;
ktiger;Kyukyoku Tiger (Japan);mame0.37b5;twincobr;1987;[Toaplan] Taito Corporation;;;;;;0;;twincobr;;;;;;;
kyukaidk;Kyuukai Douchuuki (Japan new version);mame0.37b5;;1990;Namco;;;;;;0;;;;;;;;;
kyukaido;Kyuukai Douchuuki (Japan old version);mame0.37b5;kyukaidk;1990;Namco;;;;;;0;;kyukaidk;;;;;;;
labyrunr;Labyrinth Runner (Japan);mame0.37b5;;1987;Konami;;;;;;0;;;;;;;;;
ladybug;Lady Bug;mame0.37b5;;1981;Universal;;;;;;0;;;;;;;;;
ladybugb;Lady Bug (bootleg);mame0.37b5;ladybug;1982;bootleg;;;;;;0;;ladybug;;;;;;;
lagunar;Laguna Racer;mame0.37b5;;1977;Midway;;;;;;0;;;;;;;;;
lsasquad;Land Sea Air Squad / Riku Kai Kuu Saizensen;mame0.37b5;;1986;Taito;;;;;;0;;;;;;;;;
laser;Laser;mame0.37b5;spclaser;1980;<unknown>;;;;;;0;;spclaser;;;;;;;
lasso;Lasso;mame0.37b5;;1982;SNK;;;;;;0;;;;;;;;;
lastduel;Last Duel (US set 1);mame0.37b5;;1988;Capcom;;;;;;0;;;;;;;;;
lstduela;Last Duel (US set 2);mame0.37b5;lastduel;1988;Capcom;;;;;;0;;lastduel;;;;;;;
lstduelb;Last Duel (bootleg);mame0.37b5;lastduel;1988;bootleg;;;;;;0;;lastduel;;;;;;;
lastmss2;Last Mission (US revision 5);mame0.37b5;lastmiss;1986;Data East USA;;;;;;0;;lastmiss;;;;;;;
lastmiss;Last Mission (US revision 6);mame0.37b5;;1986;Data East USA;;;;;;0;;;;;;;;;
lresort;Last Resort;mame0.37b5;;1992;SNK;;;;;;0;;neogeo;;;;;;;
lazercmd;Lazer Command;mame0.37b5;;1976;Meadows Games, Inc.;;;;;;0;;;;;;;;;
bagnard;Le Bagnard;mame0.37b5;bagman;1982;Valadon Automation;;;;;;0;;bagman;;;;;;;
lbowling;League Bowling;mame0.37b5;;1990;SNK;;;;;;0;;neogeo;;;;;;;
ledstorm;Led Storm (US);mame0.37b5;madgear;1988;Capcom;;;;;;0;;madgear;;;;;;;
loht;Legend of Hero Tonma;mame0.37b5;;1989;Irem;;;;;;0;;;;;;;;;
lomakai;Legend of Makai (World);mame0.37b5;;1988;Jaleco;;;;;;0;;;;;;;;;
legendos;Legend of Success Joe / Ashitano Joe Densetsu;mame0.37b5;;1991;SNK;;;;;;0;;neogeo;;;;;;;
valkyrie;Legend of the Valkyrie (Japan);mame0.37b5;;1989;Namco;;;;;;0;;;;;;;;;
lwings;Legendary Wings (US set 1);mame0.37b5;;1986;Capcom;;;;;;0;;;;;;;;;
lwings2;Legendary Wings (US set 2);mame0.37b5;lwings;1986;Capcom;;;;;;0;;lwings;;;;;;;
leprechn;Leprechaun;mame0.37b5;;1982;Tong Electronic;;;;;;0;;;;;;;;;
lethalth;Lethal Thunder (World);mame0.37b5;;1991;Irem;;;;;;0;;;;;;;;;
levers;Levers;mame0.37b5;;1983;Rock-ola;;;;;;0;;;;;;;;;
liberatr;Liberator (set 1);mame0.37b5;;1982;Atari;;;;;;0;;;;;;;;;
lifefrcj;Lifeforce (Japan);mame0.37b5;salamand;1986;Konami;;;;;;0;;salamand;;;;;;;
lifefrce;Lifeforce (US);mame0.37b5;salamand;1986;Konami;;;;;;0;;salamand;;;;;;;
lgtnfght;Lightning Fighters (US);mame0.37b5;;1990;Konami;;;;;;0;;;;;;;;;
liquidku;Liquid Kids (US);mame0.37b5;liquidk;1990;Taito America Corporation;;;;;;0;;liquidk;;;;;;;
liquidk;Liquid Kids (World);mame0.37b5;;1990;Taito Corporation Japan;;;;;;0;;;;;;;;;
lizwiz;Lizard Wizard;mame0.37b5;;1985;Techstar (Sunn license);;;;;;0;;;;;;;;;
lnc;Lock'n'Chase;mame0.37b5;;1981;Data East Corporation;;;;;;0;;;;;;;;;
locomotn;Loco-Motion;mame0.37b5;;1982;Konami (Centuri license);;;;;;0;;;;;;;;;
ldrun;Lode Runner (set 1);mame0.37b5;;1984;Irem (licensed from Broderbund);;;;;;0;;;;;;;;;
ldruna;Lode Runner (set 2);mame0.37b5;ldrun;1984;Irem (licensed from Broderbund);;;;;;0;;ldrun;;;;;;;
ldrun2;Lode Runner II - The Bungeling Strikes Back;mame0.37b5;;1984;Irem (licensed from Broderbund);;;;;;0;;;;;;;;;
ldrun3;Lode Runner III - Majin No Fukkatsu;mame0.37b5;;1985;Irem (licensed from Broderbund);;;;;;0;;;;;;;;;
ldrun4;Lode Runner IV - Teikoku Karano Dasshutsu;mame0.37b5;;1986;Irem (licensed from Broderbund);;;;;;0;;;;;;;;;
looper;Looper;mame0.37b5;changes;1982;Orca;;;;;;0;;changes;;;;;;;
losttomb;Lost Tomb (easy);mame0.37b5;;1982;Stern;;;;;;0;;;;;;;;;
losttmbh;Lost Tomb (hard);mame0.37b5;losttomb;1982;Stern;;;;;;0;;losttomb;;;;;;;
lostwrld;Lost Worlds (Japan);mame0.37b5;forgottn;1988;Capcom;;;;;;0;;forgottn;;;;;;;
lotlot;Lot Lot;mame0.37b5;;1985;Irem (licensed from Tokuma Shoten);;;;;;0;;;;;;;;;
llander1;Lunar Lander (rev 1);mame0.37b5;llander;1979;Atari;;;;;;0;;llander;;;;;;;
llander;Lunar Lander (rev 2);mame0.37b5;;1979;Atari;;;;;;0;;;;;;;;;
lrescue;Lunar Rescue;mame0.37b5;;1979;Taito;;;;;;0;;;;;;;;;
lupin3;Lupin III;mame0.37b5;;1980;Taito;;;;;;0;;;;;;;;;
m4;M-4;mame0.37b5;;1977;Midway;;;;;;0;;;;;;;;;
mach3;M.A.C.H. 3;mame0.37b5;;1983;Mylstar;;;;;;0;;;;;;;;;
m79amb;M79 Ambush;mame0.37b5;;1977;Ramtek;;;;;;0;;;;;;;;;
mx5000;MX5000;mame0.37b5;;1987;Konami;;;;;;0;;;;;;;;;
machomou;Macho Mouse;mame0.37b5;;1982;Techstar;;;;;;0;;;;;;;;;
madcrash;Mad Crasher;mame0.37b5;;1984;SNK;;;;;;0;;;;;;;;;
madgearj;Mad Gear (Japan);mame0.37b5;madgear;1989;Capcom;;;;;;0;;madgear;;;;;;;
madgear;Mad Gear (US);mame0.37b5;;1989;Capcom;;;;;;0;;;;;;;;;
madmotor;Mad Motor;mame0.37b5;;1989;Mitchell;;;;;;0;;;;;;;;;
mplanets;Mad Planets;mame0.37b5;;1983;Gottlieb;;;;;;0;;;;;;;;;
mbrush;Magic Brush;mame0.37b5;crush;1981;bootleg;;;;;;0;;crush;;;;;;;
mswordj;Magic Sword (Japan);mame0.37b5;msword;1990;Capcom;;;;;;0;;msword;;;;;;;
mswordu;Magic Sword - Heroic Fantasy (US);mame0.37b5;msword;1990;Capcom;;;;;;0;;msword;;;;;;;
msword;Magic Sword - Heroic Fantasy (World);mame0.37b5;;1990;Capcom;;;;;;0;;;;;;;;;
magdrop2;Magical Drop II;mame0.37b5;;1996;Data East Corporation;;;;;;0;;neogeo;;;;;;;
magdrop3;Magical Drop III;mame0.37b5;;1997;Data East Corporation;;;;;;0;;neogeo;;;;;;;
magspot2;Magical Spot II;mame0.37b5;;1980;Universal;;;;;;0;;;;;;;;;
maglord;Magician Lord (set 1);mame0.37b5;;1990;Alpha Denshi Co.;;;;;;0;;neogeo;;;;;;;
maglordh;Magician Lord (set 2);mame0.37b5;maglord;1990;Alpha Denshi Co.;;;;;;0;;maglord;;;;;;;
magix;Magix;mame0.37b5;;1995;Yun Sung;;;;;;0;;;;;;;;;
mgakuen;Mahjong Gakuen;mame0.37b5;;1988;Yuga;;;;;;0;;;;;;;;;
mgakuen2;Mahjong Gakuen 2 Gakuen-chou no Fukushuu;mame0.37b5;;1989;Face;;;;;;0;;;;;;;;;
mahretsu;Mahjong Kyoretsuden;mame0.37b5;;1990;SNK;;;;;;0;;neogeo;;;;;;;
mjnquest;Mahjong Quest (Japan);mame0.37b5;;1990;Taito Corporation;;;;;;0;;;;;;;;;
mjnquesb;Mahjong Quest (No Nudity);mame0.37b5;mjnquest;1990;Taito Corporation;;;;;;0;;mjnquest;;;;;;;
majest12;Majestic Twelve - The Space Invaders Part IV (Japan);mame0.37b5;ssi;1990;Taito Corporation;;;;;;0;;ssi;;;;;;;
mhavocrv;Major Havoc (Return to Vax);mame0.37b5;mhavoc;1983;hack;;;;;;0;;mhavoc;;;;;;;
mhavocp;Major Havoc (prototype);mame0.37b5;mhavoc;1983;Atari;;;;;;0;;mhavoc;;;;;;;
mhavoc2;Major Havoc (rev 2);mame0.37b5;mhavoc;1983;Atari;;;;;;0;;mhavoc;;;;;;;
mhavoc;Major Havoc (rev 3);mame0.37b5;;1983;Atari;;;;;;0;;;;;;;;;
mjleague;Major League;mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
majtitle;Major Title (Japan);mame0.37b5;;1990;Irem;;;;;;0;;;;;;;;;
majtitl2;Major Title 2 (World);mame0.37b5;;1992;Irem;;;;;;0;;;;;;;;;
majuu;Majuu no Ohkoku;mame0.37b5;devilw;1987;Konami;;;;;;0;;devilw;;;;;;;
makaiden;Makai Densetsu (Japan);mame0.37b5;lomakai;1988;Jaleco;;;;;;0;;lomakai;;;;;;;
makaimur;Makai-Mura;mame0.37b5;gng;1985;Capcom;;;;;;0;;gng;;;;;;;
makaimuc;Makai-Mura (Revision C);mame0.37b5;gng;1985;Capcom;;;;;;0;;gng;;;;;;;
makaimug;Makai-Mura (Revision G);mame0.37b5;gng;1985;Capcom;;;;;;0;;gng;;;;;;;
maketrax;Make Trax;mame0.37b5;crush;1981;[Kural] (Williams license);;;;;;0;;crush;;;;;;;
makyosen;Makyou Senshi (Japan);mame0.37b5;gondo;1987;Data East Corporation;;;;;;0;;gondo;;;;;;;
maniach;Mania Challenge (set 1);mame0.37b5;;1986;Technos (Taito America license);;;;;;0;;;;;;;;;
maniach2;Mania Challenge (set 2);mame0.37b5;maniach;1986;Technos (Taito America license);;;;;;0;;maniach;;;;;;;
